373,-476.2627806404122,208,2273,30
374,-735.2753968253968,210,2296,39
375,-545.3777777777779,323,2290,53
376,-367.21502525252527,358,2266,39
377,-429.57215007215007,328,2266,44
378,-462.71756336771824,350,2290,43
379,-445.8444508106273,471,2255,49
380,-577.4082146654515,302,2250,41
381,-468.430305152364,320,2291,45
382,-401.4762332495092,341,2279,36
383,-446.77236652236655,218,2252,41
384,-320.5983700395834,450,2251,50
385,-509.653788815244,527,2268,47
386,-333.67664247517183,478,2288,52
387,-428.58635324943367,306,2288,44
388,-760.5189470802002,418,2288,50
389,-591.7226800976799,166,2258,25
390,-462.4622427014268,205,2251,28
391,-527.5849789915967,245,2269,41
392,-415.7646242646242,493,2291,59
393,-508.1983008248487,519,2257,58
394,-444.1335969331965,293,2265,39
395,-487.2085743717776,297,2255,45
396,-498.44470121381886,271,2289,43
397,-444.70097781587555,363,2250,49
398,-358.0492779078844,542,2257,46
399,-487.6431096681096,352,2250,56
400,-614.5407015499121,199,2259,34
401,-458.0583445793972,167,2286,28
402,-376.2434667327856,212,2272,31
403,-276.61819254017394,446,2250,45
404,-474.56024531024514,313,2263,43
405,-460.80633227067045,498,2276,48
406,-494.11424686424687,317,2251,59
407,-714.0457223332224,301,2284,48
408,-694.1007936507937,217,2250,35
409,-373.93166608607777,332,2254,36
410,-424.14099062701996,391,2276,60
411,-588.7745114667941,312,2260,43
412,-432.6766142545555,453,2277,46
413,-570.2485932428004,370,2262,51
414,-524.7040393678502,282,2256,45
415,-711.6669150148097,319,2255,47
416,-357.7877486892193,238,2287,31
417,-622.476806064306,244,2252,39
418,-408.9693669302767,532,2251,51
419,-429.7985813099943,342,2292,49
420,-517.2821548821548,387,2300,45
421,-641.7609501609501,295,2273,41
422,-428.50855957767726,373,2272,44
423,-415.1894869750133,279,2259,47
424,-540.4606098579782,282,2286,44
425,-542.6722739678621,478,2252,59
426,-356.38977026329957,573,2255,57
427,-368.6521797646798,297,2250,40
428,-528.3202628526158,342,2252,46
429,-465.24837939837937,341,2251,48
430,-494.1806551291846,326,2269,46
431,-515.4464285714287,221,2251,43
432,-456.66572039072037,258,2291,46
433,-484.8556420112455,292,2286,38
434,-250.59459973060422,343,2250,36
435,-469.2783838968049,373,2258,52
436,-603.6340974986485,422,2252,49
